p;L;L(p);R(p);T(p)
50;200;1.50487;0;1.47059
50;200;1.66889;0;1.50000
50;200;1.4701;0;1.20000
50;200;1.59431;0;2.05000
50;200;1.50487;0;1.64706
50;200;1.45024;0;1.60000
50;200;1.40061;0;1.57895
50;200;1.47507;0;1.84211
50;200;1.5148;0;1.52941
50;200;1.47507;0;1.47059
50;200;1.63408;0;1.21739
50;200;1.62413;0;1.47368
50;200;1.56449;0;1.46667
50;200;1.43535;0;2.00000
50;200;1.44031;0;2.00000
50;200;1.66391;0;1.85714
50;200;1.56946;0;1.38095
50;200;1.5148;0;1.57143
50;200;1.58437;0;1.83333
50;200;1.6291;0;1.52632
50;200;1.43535;0;1.50000
50;200;1.47507;0;1.75000
50;200;1.54958;0;1.77778
50;200;1.44031;0;1.65385
50;200;1.61916;0;1.47619
50;200;1.64899;0;2.10526
50;200;1.71365;0;1.50000
50;200;1.4155;0;1.39130
50;200;1.70868;0;1.60000
50;200;1.44528;0;1.26087
50;200;1.65397;0;1.31818
50;200;1.66889;0;1.76190
50;200;1.58934;0;2.00000
50;200;1.49493;0;1.27778
50;200;1.53467;0;1.75000
50;200;1.60425;0;1.56000
50;200;1.61419;0;1.52381
50;200;1.58437;0;1.44000
50;200;1.59431;0;1.56000
50;200;1.52474;0;1.38889
50;200;1.50487;0;1.84615
50;200;1.61916;0;1.85714
50;200;1.39565;0;1.42857
50;200;1.61419;0;1.22222
50;200;1.46017;0;1.40000
50;200;1.58934;0;1.56250
50;200;1.46017;0;1.37500
50;200;1.47507;0;1.57143
50;200;1.30143;0;1.30435
50;200;1.65397;0;1.40000
50;200;1.38573;0;1.42857
50;200;1.57442;0;1.29167
50;200;1.52474;0;1.60000
50;200;1.53467;0;1.95833
50;200;1.58934;0;1.39130
50;200;1.49493;0;1.78571
50;200;1.53964;0;1.78947
50;200;1.46514;0;1.65000
50;200;1.42542;0;1.57143
50;200;1.5148;0;1.91667
50;200;1.54958;0;1.54545
50;200;1.57939;0;1.86364
50;200;1.54958;0;1.38889
50;200;1.59928;0;1.52381
50;200;1.49493;0;1.29412
50;200;1.69873;0;1.94737
50;200;1.79824;0;1.94737
50;200;1.53467;0;1.76471
50;200;1.65894;0;1.86667
50;200;1.46017;0;1.52381
50;200;1.64402;0;2.15789
50;200;1.54958;0;1.42105
50;200;1.48003;0;1.34615
50;200;1.46514;0;1.50000
50;200;1.59431;0;1.42857
50;200;1.4999;0;1.60000
50;200;1.46017;0;1.40909
50;200;1.44031;0;1.42105
50;200;1.50487;0;2.18750
50;200;1.57939;0;1.23810
50;200;1.63408;0;1.31579
50;200;1.59928;0;1.52632
50;200;1.69375;0;1.65000
50;200;1.45521;0;1.52941
50;200;1.5297;0;1.48148
50;200;1.55952;0;1.70000
50;200;1.60425;0;1.48000
50;200;1.5148;0;1.41379
50;200;1.44528;0;1.38462
50;200;1.54958;0;2.06667
50;200;1.53964;0;1.15789
50;200;1.50983;0;1.70588
50;200;1.51977;0;1.58333
50;200;1.57442;0;1.58333
50;200;1.66391;0;1.95652
50;200;1.64402;0;1.60606
50;200;1.58934;0;1.28571
50;200;1.62413;0;1.53846
50;200;1.52474;0;1.60000
50;200;1.48997;0;1.77778
50;200;1.69873;0;1.61111
50;200;1.7037;0;1.47826
50;200;1.46514;0;1.21739
50;200;1.42046;0;1.63636
50;200;1.61916;0;1.76190
50;200;1.78331;0;2.00000
50;200;1.58934;0;1.70000
50;200;1.54958;0;1.75000
50;200;1.54461;0;2.00000
50;200;1.52474;0;1.32000
50;200;1.41054;0;1.40000
50;200;1.56946;0;1.71429
50;200;1.45521;0;1.24138
50;200;1.57442;0;1.79167
50;200;1.56449;0;1.47059
50;200;1.62413;0;2.15000
50;200;1.61419;0;2.00000
50;200;1.61916;0;1.68182
50;200;1.48997;0;1.50000
50;200;1.50983;0;1.42857
50;200;1.50983;0;1.47368
50;200;1.56449;0;2.15789
50;200;1.51977;0;1.28000
50;200;1.55952;0;1.30769
50;200;1.61419;0;1.56522
50;200;1.56946;0;1.52632
50;200;1.485;0;1.36364
50;200;1.55455;0;1.47368
50;200;1.71863;0;1.85000
50;200;1.49493;0;1.86667
50;200;1.56449;0;1.92857
50;200;1.64899;0;1.52941
50;200;1.57939;0;1.38710
50;200;1.47507;0;1.65000
50;200;1.55952;0;1.80000
50;200;1.59928;0;1.76471
50;200;1.4999;0;1.42857
50;200;1.56946;0;1.86364
50;200;1.55455;0;1.94118
50;200;1.48003;0;1.55556
50;200;1.65894;0;2.00000
50;200;1.66889;0;2.06250
50;200;1.40557;0;1.22727
50;200;1.44528;0;1.75000
50;200;1.63408;0;1.46667
50;200;1.53964;0;1.46154
50;200;1.52474;0;1.25926
50;200;1.47507;0;2.00000
50;200;1.48997;0;1.60870
50;200;1.56449;0;1.20833
50;200;1.53964;0;1.44444
50;200;1.54461;0;1.58824
50;200;1.63408;0;1.82353
50;200;1.4701;0;1.44000
50;200;1.47507;0;1.34483
50;200;1.61419;0;1.31250
50;200;1.55455;0;1.82143
50;200;1.52474;0;1.88889
50;200;1.57442;0;1.50000
50;200;1.67883;0;1.81818
50;200;1.46017;0;1.50000
50;200;1.52474;0;1.50000
50;200;1.57442;0;1.40000
50;200;1.48997;0;1.91667
50;200;1.56946;0;2.12500
50;200;1.54461;0;1.39130
50;200;1.59928;0;1.56522
50;200;1.57939;0;1.62500
50;200;1.55952;0;1.90476
50;200;1.51977;0;2.05263
50;200;1.43535;0;1.50000
50;200;1.55455;0;1.68000
50;200;1.51977;0;1.46154
50;200;1.53467;0;1.35294
50;200;1.66391;0;1.60870
50;200;1.53964;0;1.65000
50;200;1.46514;0;1.17647
50;200;1.60922;0;1.94118
50;200;1.58934;0;1.43478
50;200;1.62413;0;1.55556
50;200;1.51977;0;1.57895
50;200;1.49493;0;1.38462
50;200;1.4999;0;1.50000
50;200;1.5148;0;1.89474
50;200;1.56946;0;2.00000
50;200;1.4999;0;1.63636
50;200;1.45024;0;1.16667
50;200;1.68878;0;1.90909
50;200;1.54958;0;1.22727
50;200;1.50983;0;1.37500
50;200;1.55455;0;1.30435
50;200;1.44031;0;1.28125
50;200;1.45521;0;1.26087
50;200;1.47507;0;1.77778
50;200;1.53964;0;1.50000
50;200;1.48997;0;1.33333
50;200;1.45024;0;1.77273
50;200;1.48003;0;1.41379
50;200;1.54958;0;1.45833
50;200;1.55952;0;1.62500
50;200;1.69873;0;2.71429
50;200;1.63408;0;1.47059
50;200;1.41054;0;1.38710
50;200;1.64402;0;1.94118
50;200;1.66391;0;1.33333
50;200;1.53467;0;1.55000
50;200;1.50983;0;1.50000
50;200;1.6291;0;1.22727
50;200;1.54958;0;1.27778
50;200;1.60425;0;1.54545
50;200;1.71863;0;1.78571
50;200;1.46514;0;1.64000
50;200;1.45521;0;1.40000
50;200;1.62413;0;1.40000
50;200;1.60922;0;1.59091
50;200;1.46514;0;1.58824
50;200;1.485;0;1.63158
50;200;1.61916;0;1.51852
50;200;1.48997;0;1.54545
50;200;1.54461;0;1.50000
50;200;1.54461;0;1.61538
50;200;1.35101;0;1.30769
50;200;1.69375;0;1.68421
50;200;1.58437;0;1.76471
50;200;1.53467;0;2.54545
50;200;1.40557;0;1.41667
50;200;1.46514;0;1.70588
50;200;1.44528;0;1.61905
50;200;1.50983;0;1.19231
50;200;1.7236;0;2.11111
50;200;1.45521;0;1.25000
50;200;1.55952;0;1.45000
50;200;1.66889;0;1.76190
50;200;1.58934;0;1.73684
50;200;1.67386;0;1.69565
50;200;1.48003;0;1.50000
50;200;1.52474;0;1.77273
50;200;1.54461;0;1.18182
50;200;1.60425;0;1.33333
50;200;1.56946;0;1.76471
50;200;1.54461;0;1.33333
50;200;1.46514;0;1.82353
50;200;1.60425;0;2.07692
50;200;1.41054;0;1.60000
50;200;1.57939;0;1.64000
50;200;1.51977;0;1.66667
50;200;1.57442;0;1.78571
50;200;1.37085;0;1.36842
50;200;1.65894;0;1.52174
50;200;1.54461;0;2.06667
50;200;1.48003;0;1.59091
50;200;1.55952;0;1.82353
50;200;1.49493;0;1.60000
50;200;1.46514;0;1.63636
50;200;1.53467;0;1.47059
50;200;1.66391;0;1.50000
50;200;1.60922;0;2.00000
50;200;1.50487;0;1.26087
50;200;1.39565;0;1.56250
50;200;1.64899;0;1.78947
50;200;1.485;0;1.37500
50;200;1.54958;0;1.61111
50;200;1.58437;0;1.76471
50;200;1.52474;0;1.87500
50;200;1.49493;0;1.41176
50;200;1.44528;0;1.52381
50;200;1.61916;0;1.50000
50;200;1.60425;0;1.70588
50;200;1.54461;0;1.38889
50;200;1.47507;0;1.40741
50;200;1.4701;0;1.83333
50;200;1.44528;0;1.38889
50;200;1.48997;0;1.50000
50;200;1.51977;0;1.52000
50;200;1.59928;0;1.53846
50;200;1.57939;0;1.76471
50;200;1.67883;0;1.46667
50;200;1.58934;0;1.65000
50;200;1.45024;0;1.70000
50;200;1.55455;0;1.40909
50;200;1.53467;0;1.70000
50;200;1.66391;0;2.06667
50;200;1.45024;0;1.70588
50;200;1.45521;0;1.41667
50;200;1.65894;0;1.44444
50;200;1.58934;0;1.13043
50;200;1.4999;0;1.56000
50;200;1.58934;0;1.75000
50;200;1.52474;0;1.82353
50;200;1.5148;0;1.24000
50;200;1.57442;0;1.51852
50;200;1.57939;0;1.93750
50;200;1.55455;0;1.55000
50;200;1.63905;0;1.72222
50;200;1.50983;0;2.13333
50;200;1.5148;0;1.35294
50;200;1.56946;0;1.28571
50;200;1.68878;0;1.25000
50;200;1.63408;0;1.57143
50;200;1.47507;0;1.75000
50;200;1.57442;0;1.86667
50;200;1.61419;0;1.47368
50;200;1.70868;0;1.64706
50;200;1.5148;0;1.66667
50;200;1.65894;0;1.47826
50;200;1.5148;0;1.76471
50;200;1.43535;0;1.60870
50;200;1.42542;0;1.66667
50;200;1.65894;0;1.42857
50;200;1.58934;0;1.47826
50;200;1.63905;0;1.20000
50;200;1.47507;0;1.55000
50;200;1.49493;0;1.47368
50;200;1.7037;0;1.52941
50;200;1.50983;0;1.18182
50;200;1.56449;0;1.93750
50;200;1.4999;0;1.35000
50;200;1.485;0;1.55556
50;200;1.70868;0;1.58824
50;200;1.57939;0;1.44444
50;200;1.40557;0;1.75000
50;200;1.58934;0;1.72222
50;200;1.43535;0;1.36000
50;200;1.44031;0;1.66667
50;200;1.485;0;1.33333
50;200;1.5148;0;1.70833
50;200;1.5148;0;1.22222
50;200;1.58934;0;1.88889
50;200;1.7435;0;1.90476
50;200;1.53467;0;1.58824
50;200;1.56946;0;1.47059
50;200;1.58437;0;1.42105
50;200;1.4701;0;1.31818
50;200;1.68381;0;1.68000
50;200;1.6291;0;2.00000
50;200;1.61419;0;1.93333
50;200;1.56946;0;1.86957
50;200;1.59928;0;1.70000
50;200;1.7236;0;1.43750
50;200;1.58934;0;1.52174
50;200;1.5297;0;1.76471
50;200;1.51977;0;1.58824
50;200;1.57939;0;2.40000
50;200;1.49493;0;1.76190
50;200;1.62413;0;1.77778
50;200;1.61916;0;2.05263
50;200;1.46017;0;1.45000
50;200;1.56449;0;1.81481
50;200;1.50983;0;1.62500
50;200;1.56946;0;1.50000
50;200;1.65397;0;1.22727
50;200;1.61419;0;1.88889
50;200;1.53467;0;1.70000
50;200;1.57442;0;1.42857
50;200;1.55455;0;2.14286
50;200;1.67386;0;1.51852
50;200;1.51977;0;1.31250
50;200;1.48997;0;1.68182
50;200;1.53467;0;2.41176
50;200;1.52474;0;1.23810
50;200;1.55952;0;2.06250
50;200;1.46017;0;1.30435
50;200;1.49493;0;1.55000
50;200;1.55455;0;1.29412
50;200;1.56946;0;1.52000
50;200;1.48997;0;1.54167
50;200;1.56449;0;1.57143
50;200;1.71365;0;2.00000
50;200;1.55952;0;1.26316
50;200;1.68381;0;2.43478
50;200;1.61916;0;1.28571
50;200;1.485;0;1.47619
50;200;1.51977;0;1.75000
50;200;1.6291;0;1.51852
50;200;1.54958;0;2.05263
50;200;1.46514;0;2.05556
50;200;1.69873;0;1.56250
50;200;1.54461;0;1.42857
50;200;1.58934;0;1.82353
50;200;1.53964;0;1.63333
50;200;1.52474;0;1.44444
50;200;1.63905;0;1.65000
50;200;1.58934;0;1.91667
50;200;1.61916;0;1.27273
50;200;1.485;0;1.68000
50;200;1.63408;0;1.62500
50;200;1.55455;0;1.52174
50;200;1.46017;0;1.38889
50;200;1.53467;0;1.66667
50;200;1.55455;0;1.55556
50;200;1.69873;0;1.70833
50;200;1.57939;0;1.71429
50;200;1.50487;0;1.69231
50;200;1.68381;0;1.76471
50;200;1.4999;0;1.52174
50;200;1.52474;0;1.66667
50;200;1.46514;0;1.80952
50;200;1.46017;0;1.60000
50;200;1.57442;0;1.53846
50;200;1.56449;0;1.84211
50;200;1.51977;0;1.80952
50;200;1.485;0;1.37500
50;200;1.54461;0;1.52632
50;200;1.58437;0;1.75000
50;200;1.53467;0;1.40000
50;200;1.6291;0;1.17391
50;200;1.46514;0;1.56250
50;200;1.45521;0;1.70833
50;200;1.68878;0;1.57143
50;200;1.59928;0;1.76190
50;200;1.56449;0;1.70588
50;200;1.61419;0;1.47368
50;200;1.55455;0;1.56522
50;200;1.44031;0;1.50000
50;200;1.6291;0;1.85000
50;200;1.45521;0;1.92857
50;200;1.57939;0;1.36364
50;200;1.64899;0;1.90909
50;200;1.61419;0;1.71429
50;200;1.48003;0;1.55556
50;200;1.53964;0;1.41176
50;200;1.56946;0;1.27273
50;200;1.60425;0;1.47368
50;200;1.63408;0;1.75000
50;200;1.5297;0;1.39130
50;200;1.47507;0;1.73684
50;200;1.58437;0;1.77273
50;200;1.5297;0;1.80000
50;200;1.54958;0;1.73913
50;200;1.4701;0;1.40909
50;200;1.4999;0;1.75000
50;200;1.4999;0;1.32000
50;200;1.46017;0;1.70833
50;200;1.45521;0;1.66667
50;200;1.60425;0;1.35000
50;200;1.50983;0;1.62500
50;200;1.66391;0;1.75000
50;200;1.46514;0;1.57143
50;200;1.65397;0;2.14286
50;200;1.66889;0;1.51852
50;200;1.53467;0;1.70000
50;200;1.45521;0;1.35294
50;200;1.56449;0;1.30435
50;200;1.4999;0;1.70000
50;200;1.4155;0;1.37500
50;200;1.61916;0;1.40909
50;200;1.58437;0;1.86957
50;200;1.7037;0;1.60000
50;200;1.52474;0;1.80952
50;200;1.49493;0;2.25000
50;200;1.53467;0;1.36000
50;200;1.53964;0;1.62500
50;200;1.49493;0;1.65000
50;200;1.5148;0;1.36000
50;200;1.62413;0;1.86667
50;200;1.7236;0;2.21053
50;200;1.6291;0;1.70000
50;200;1.53467;0;1.41176
50;200;1.60425;0;1.69231
50;200;1.54958;0;1.40909
50;200;1.51977;0;1.54545
50;200;1.50487;0;1.61905
50;200;1.59928;0;1.69565
50;200;1.46514;0;1.26471
50;200;1.63905;0;1.63158
50;200;1.70868;0;1.68750
50;200;1.52474;0;2.06667
50;200;1.65397;0;1.65217
50;200;1.46514;0;1.62500
50;200;1.53964;0;1.68182
50;200;1.5148;0;1.70588
50;200;1.53964;0;1.65000
50;200;1.51977;0;1.55556
50;200;1.57939;0;1.90909
50;200;1.68381;0;2.00000
50;200;1.48003;0;1.42105
50;200;1.50487;0;1.81818
50;200;1.43039;0;2.04167
50;200;1.50983;0;1.18750
50;200;1.55952;0;1.88235
50;200;1.4155;0;2.23529
50;200;1.4701;0;1.57895
50;200;1.61916;0;1.59259
50;200;1.56946;0;2.06250
50;200;1.55455;0;1.68421
50;200;1.46514;0;1.71429
50;200;1.71863;0;2.06667
50;200;1.53964;0;1.80000
50;200;1.49493;0;1.37500
50;200;1.48997;0;1.42105
50;200;1.50983;0;1.34783
50;200;1.52474;0;1.29412
50;200;1.56946;0;1.43750
50;200;1.61916;0;1.78947
50;200;1.50983;0;1.47368
50;200;1.64899;0;1.78947
50;200;1.53964;0;1.51852
50;200;1.60425;0;1.37500
50;200;1.64899;0;1.78947
50;200;1.41054;0;1.34783
50;200;1.48003;0;1.72222
50;200;1.57939;0;1.43750
50;200;1.52474;0;2.06250
50;200;1.53467;0;2.00000
50;200;1.47507;0;1.57895
50;200;1.6291;0;1.66667
50;200;1.5148;0;1.43750
50;200;1.44528;0;1.89474
50;200;1.43535;0;1.50000
50;200;1.61419;0;1.31818
50;200;1.6291;0;1.38710
50;200;1.42046;0;1.95238
50;200;1.53467;0;1.64000
50;200;1.57442;0;1.92308
50;200;1.5148;0;1.70588
50;200;1.485;0;1.65217
50;200;1.60425;0;1.66667
50;200;1.58934;0;1.44444
50;200;1.65894;0;1.63636
50;200;1.48003;0;1.44000
50;200;1.54461;0;1.41667
50;200;1.58437;0;1.71429
50;200;1.6291;0;1.26667
50;200;1.43535;0;1.71429
50;200;1.485;0;1.47368
50;200;1.56946;0;1.47368
50;200;1.4999;0;1.57692
50;200;1.56946;0;1.42857
50;200;1.58934;0;1.71429
50;200;1.56946;0;1.42857
50;200;1.47507;0;1.60000
50;200;1.55455;0;1.63636
50;200;1.64899;0;1.75758
50;200;1.61916;0;1.54545
50;200;1.42046;0;1.44444
50;200;1.48003;0;1.45455
50;200;1.5297;0;1.59091
50;200;1.59928;0;1.54167
50;200;1.4701;0;1.68000
50;200;1.66391;0;1.33333
50;200;1.61419;0;1.81818
50;200;1.57442;0;1.82609
50;200;1.46514;0;1.70588
50;200;1.52474;0;1.40741
50;200;1.58934;0;1.75000
50;200;1.42542;0;1.66667
50;200;1.50983;0;1.34375
50;200;1.48003;0;1.17391
50;200;1.7236;0;1.90000
50;200;1.53964;0;1.42105
50;200;1.61419;0;1.90000
50;200;1.69375;0;1.72222
50;200;1.63905;0;1.57143
50;200;1.48997;0;1.37500
50;200;1.4701;0;1.41667
50;200;1.77336;0;1.84615
50;200;1.54958;0;1.56250
50;200;1.60922;0;2.07143
50;200;1.71365;0;1.68182
50;200;1.57442;0;1.66667
50;200;1.66889;0;1.62069
50;200;1.50487;0;1.52941
50;200;1.56946;0;1.73684
50;200;1.55455;0;1.58333
50;200;1.49493;0;2.00000
50;200;1.46017;0;1.64000
50;200;1.4701;0;1.57895
50;200;1.79326;0;1.72222
50;200;1.63408;0;1.76190
50;200;1.48003;0;1.17391
50;200;1.58437;0;1.53333
50;200;1.55952;0;1.83333
50;200;1.43039;0;1.33333
50;200;1.5148;0;1.85714
50;200;1.54461;0;1.15385
50;200;1.55952;0;1.50000
50;200;1.72858;0;1.79167
50;200;1.485;0;1.75000
50;200;1.53964;0;1.45833
50;200;1.5297;0;1.60000
50;200;1.57939;0;1.30435
50;200;1.5148;0;1.57143
50;200;1.50983;0;2.05556
50;200;1.49493;0;1.50000
50;200;1.57442;0;1.50000
50;200;1.57442;0;1.50000
50;200;1.60922;0;1.42105
50;200;1.71863;0;1.86364
50;200;1.65894;0;1.43590
50;200;1.61916;0;1.20000
50;200;1.4701;0;1.52632
50;200;1.60922;0;1.65000
50;200;1.5297;0;1.85714
50;200;1.57442;0;1.80952
50;200;1.56946;0;1.55556
50;200;1.48997;0;1.42308
50;200;1.51977;0;1.78947
50;200;1.5148;0;1.58824
50;200;1.4155;0;1.32000
50;200;1.53964;0;1.48000
50;200;1.44031;0;1.53846
50;200;1.44528;0;1.29167
50;200;1.48997;0;1.50000
50;200;1.5297;0;2.00000
50;200;1.5148;0;1.46154
50;200;1.56946;0;1.31818
50;200;1.485;0;1.66667
50;200;1.51977;0;1.45455
50;200;1.42542;0;1.40000
50;200;1.49493;0;1.30769
50;200;1.57442;0;1.56667
50;200;1.7435;0;2.09524
50;200;1.61916;0;1.78261
50;200;1.57442;0;1.74074
50;200;1.69375;0;1.27273
50;200;1.50983;0;1.35000
50;200;1.55455;0;1.05556
50;200;1.60922;0;1.78947
50;200;1.64899;0;1.50000
50;200;1.59431;0;1.70000
50;200;1.55455;0;1.75000
50;200;1.65894;0;1.88235
50;200;1.47507;0;1.45161
50;200;1.61916;0;2.10000
50;200;1.40557;0;1.20833
50;200;1.47507;0;1.78947
50;200;1.55455;0;1.30000
50;200;1.61916;0;1.33333
50;200;1.56449;0;2.06667
50;200;1.59431;0;1.57895
50;200;1.55952;0;1.94737
50;200;1.45521;0;1.47826
50;200;1.52474;0;1.26087
50;200;1.485;0;1.42857
50;200;1.64899;0;1.73684
50;200;1.46514;0;1.40000
50;200;1.39565;0;1.30435
50;200;1.55455;0;1.27778
50;200;1.45024;0;1.47368
50;200;1.42542;0;1.70833
50;200;1.45024;0;1.52632
50;200;1.59431;0;1.47059
50;200;1.80322;0;1.22222
50;200;1.57442;0;1.39130
50;200;1.48003;0;1.50000
50;200;1.5148;0;1.50000
50;200;1.64899;0;1.43478
50;200;1.59431;0;1.65385
50;200;1.43039;0;2.05000
50;200;1.4999;0;1.50000
50;200;1.63408;0;1.66667
50;200;1.44031;0;1.63636
50;200;1.50983;0;1.93333
50;200;1.55455;0;1.86667
50;200;1.48997;0;1.87500
50;200;1.68878;0;1.43750
50;200;1.51977;0;1.50000
50;200;1.52474;0;1.31579
50;200;1.39069;0;1.54167
50;200;1.60922;0;1.88889
50;200;1.57939;0;1.42105
50;200;1.54461;0;1.53846
50;200;1.54461;0;1.95652
50;200;1.68381;0;2.04348
50;200;1.65397;0;1.94737
50;200;1.52474;0;1.61111
50;200;1.59431;0;2.00000
50;200;1.43535;0;2.08696
50;200;1.54461;0;1.61905
50;200;1.61419;0;1.84615
50;200;1.46017;0;1.34483
50;200;1.48997;0;1.27273
50;200;1.47507;0;1.87500
50;200;1.7634;0;1.88889
50;200;1.59928;0;1.50000
50;200;1.70868;0;2.00000
50;200;1.46514;0;1.61111
50;200;1.50487;0;1.35714
50;200;1.40557;0;1.45455
50;200;1.58437;0;1.76190
50;200;1.53467;0;1.68000
50;200;1.6291;0;1.50000
50;200;1.59928;0;1.36842
50;200;1.58437;0;2.00000
50;200;1.40557;0;1.93333
50;200;1.55952;0;1.30769
50;200;1.59928;0;1.22222
50;200;1.54461;0;1.46429
50;200;1.65894;0;2.18750
50;200;1.50487;0;1.85000
50;200;1.5148;0;1.47059
50;200;1.50487;0;1.78947
50;200;1.4701;0;1.68421
50;200;1.59928;0;1.62500
50;200;1.50983;0;1.73913
50;200;1.51977;0;1.46667
50;200;1.53964;0;1.77778
50;200;1.46017;0;1.65000
50;200;1.65894;0;1.33333
50;200;1.5297;0;1.58824
50;200;1.61419;0;1.37500
50;200;1.50487;0;1.77778
50;200;1.59431;0;2.05000
50;200;1.56946;0;1.36364
50;200;1.50983;0;1.68421
50;200;1.70868;0;1.60870
50;200;1.67386;0;1.66667
50;200;1.53467;0;1.42105
50;200;1.65397;0;1.58824
50;200;1.45521;0;1.94118
50;200;1.49493;0;1.38095
50;200;1.58934;0;1.15789
50;200;1.61419;0;1.57143
50;200;1.5148;0;1.95000
50;200;1.63408;0;1.48148
50;200;1.50487;0;1.83333
50;200;1.53964;0;1.46667
50;200;1.48997;0;1.44000
50;200;1.60922;0;1.65217
50;200;1.46017;0;1.68421
50;200;1.56449;0;1.78261
50;200;1.61916;0;1.54167
50;200;1.57939;0;1.39130
50;200;1.53964;0;1.68182
50;200;1.38573;0;1.47619
50;200;1.66889;0;1.73333
50;200;1.50487;0;1.63158
50;200;1.52474;0;1.40000
50;200;1.485;0;1.65000
50;200;1.50983;0;1.38889
50;200;1.55455;0;1.50000
50;200;1.50983;0;1.78261
50;200;1.485;0;1.52632
50;200;1.58934;0;1.76923
50;200;1.61916;0;1.88235
50;200;1.5297;0;1.50000
50;200;1.4999;0;1.27778
50;200;1.485;0;1.36000
50;200;1.70868;0;1.78571
50;200;1.42542;0;2.00000
50;200;1.66889;0;1.47368
50;200;1.60425;0;2.11111
50;200;1.58437;0;1.61111
50;200;1.53964;0;1.48000
50;200;1.79824;0;2.04167
50;200;1.61916;0;1.87500
50;200;1.59431;0;1.33333
50;200;1.54958;0;1.88235
50;200;1.71863;0;2.04348
50;200;1.53467;0;1.47826
50;200;1.47507;0;1.60000
50;200;1.55952;0;1.75000
50;200;1.50487;0;1.26667
50;200;1.43039;0;1.72222
50;200;1.54461;0;1.33333
50;200;1.50487;0;1.35000
50;200;1.61916;0;1.81250
50;200;1.59928;0;2.25000
50;200;1.65397;0;1.56250
50;200;1.64402;0;1.92857
50;200;1.53964;0;1.63636
50;200;1.51977;0;1.75000
50;200;1.50983;0;1.50000
50;200;1.49493;0;1.50000
50;200;1.50983;0;1.62500
50;200;1.48003;0;1.50000
50;200;1.58934;0;2.00000
50;200;1.58934;0;1.47059
50;200;1.60922;0;1.74074
50;200;1.50487;0;1.79167
50;200;1.54958;0;2.12500
50;200;1.54461;0;1.40000
50;200;1.60425;0;1.82353
50;200;1.63905;0;2.04545
50;200;1.46017;0;1.43478
50;200;1.51977;0;1.78947
50;200;1.50487;0;1.52941
50;200;1.53467;0;1.70000
50;200;1.61916;0;1.64000
50;200;1.46017;0;1.47368
50;200;1.61916;0;1.61111
50;200;1.61419;0;1.94737
50;200;1.47507;0;1.56250
50;200;1.6291;0;1.95238
50;200;1.42542;0;1.34783
50;200;1.67883;0;1.58621
50;200;1.81815;0;1.58333
50;200;1.64402;0;1.34783
50;200;1.56449;0;1.83333
50;200;1.48997;0;2.28571
50;200;1.42542;0;1.53571
50;200;1.55455;0;1.57895
50;200;1.48997;0;1.50000
50;200;1.44528;0;1.93750
50;200;1.81317;0;1.48387
50;200;1.485;0;2.35294
50;200;1.44528;0;1.66667
50;200;1.56449;0;1.84211
50;200;1.59928;0;1.57143
50;200;1.56449;0;1.45000
50;200;1.44528;0;1.38095
50;200;1.68381;0;1.37931
50;200;1.57939;0;1.30000
50;200;1.53467;0;1.30000
50;200;1.65894;0;1.48148
50;200;1.54958;0;1.62500
50;200;1.46017;0;1.55000
50;200;1.47507;0;2.13333
50;200;1.485;0;1.42857
50;200;1.57939;0;1.44444
50;200;1.6291;0;1.60000
50;200;1.48997;0;1.38462
50;200;1.50983;0;1.87500
50;200;1.49493;0;1.52632
50;200;1.42542;0;1.18182
50;200;1.44528;0;1.81250
50;200;1.4999;0;1.68421
50;200;1.44528;0;1.47368
50;200;1.44031;0;1.88235
50;200;1.5148;0;1.60870
50;200;1.485;0;1.56522
50;200;1.485;0;1.41667
50;200;1.48997;0;1.17241
50;200;1.5148;0;1.65000
50;200;1.36589;0;1.47826
50;200;1.49493;0;1.25000
50;200;1.59431;0;1.23529
50;200;1.60425;0;1.61111
50;200;1.485;0;1.60000
50;200;1.56449;0;1.45833
50;200;1.44528;0;1.20833
50;200;1.47507;0;1.28000
50;200;1.58437;0;2.13333
50;200;1.55952;0;1.52941
50;200;1.50983;0;1.47826
50;200;1.6291;0;1.44444
50;200;1.59431;0;1.66667
50;200;1.66889;0;2.15789
50;200;1.47507;0;1.66667
50;200;1.55455;0;1.24000
50;200;1.4999;0;1.60000
50;200;1.62413;0;1.37500
50;200;1.50487;0;1.45833
50;200;1.55952;0;1.80000
50;200;1.59928;0;1.47368
50;200;1.50983;0;1.76471
50;200;1.58934;0;1.54545
50;200;1.46017;0;1.25806
50;200;1.53467;0;1.95652
50;200;1.70868;0;1.89474
50;200;1.4999;0;1.73913
50;200;1.5297;0;1.35714
50;200;1.47507;0;1.35714
50;200;1.59431;0;2.14286
50;200;1.59928;0;1.43750
50;200;1.61419;0;2.25000
50;200;1.63408;0;1.70000
50;200;1.5148;0;1.46667
50;200;1.53467;0;1.20000
50;200;1.55952;0;1.64000
50;200;1.43535;0;1.40000
50;200;1.67883;0;1.86364
50;200;1.46514;0;1.60870
50;200;1.64402;0;1.44828
50;200;1.4155;0;1.60000
50;200;1.54461;0;1.38462
50;200;1.63408;0;1.61111
50;200;1.61419;0;1.37500
50;200;1.45024;0;1.52632
50;200;1.61419;0;2.19048
50;200;1.51977;0;1.80000
50;200;1.64402;0;1.95238
50;200;1.45521;0;1.37500
50;200;1.48003;0;1.76471
50;200;1.52474;0;1.80952
